Year,State ,ACPR_code,ACPR_name,REMOTENESS,MMM_code,Program_type,Organisation_type,Service_size,Operational_places
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,52
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,180
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,71
2021,NSW,104,Hunter,Inner Regional Australia,3,Residential care,Not-for-profit,41–60,45
2021,NSW,104,Hunter,Inner Regional Australia,3,Residential care,Not-for-profit,41–60,42
2021,NSW,104,Hunter,Outer Regional Australia,5,Residential care,Not-for-profit,21–40,25
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,41
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,49
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,238
2021,NSW,104,Hunter,Outer Regional Australia,5,Residential care,Government,1–20,16
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,91
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,89
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,42
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,108
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,130
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Not-for-profit,21–40,21
2021,NSW,104,Hunter,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,65
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,41
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,71
2021,NSW,104,Hunter,Inner Regional Australia,5,Residential care,Not-for-profit,61–80,65
2021,NSW,104,Hunter,Inner Regional Australia,5,Residential care,Not-for-profit,41–60,41
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,61–80,80
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,32
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,60
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,153
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,86
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,52
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,124
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,136
2021,NSW,104,Hunter,Inner Regional Australia,5,Multi-purpose service,Government,1–20,13
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,75
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,80
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Private ,101+,150
2021,NSW,104,Hunter,Inner Regional Australia,3,Residential care,Not-for-profit,101+,296
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,NSW,104,Hunter,Outer Regional Australia,5,Multi-purpose service,Government,1–20,15
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,51
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,110
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Government,81–100,98
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,142
2021,NSW,104,Hunter,Major Cities of Australia,1,Transition care,Government,41–60,56
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,66
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,144
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,147
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,57
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,81–100,91
2021,NSW,104,Hunter,Inner Regional Australia,3,Transition care,Government,41–60,55
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,155
2021,NSW,104,Hunter,Inner Regional Australia,5,Residential care,Not-for-profit,1–20,17
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,126
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Not-for-profit,21–40,35
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,81–100,97
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,99
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,101+,123
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,112
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Private ,101+,109
2021,NSW,104,Hunter,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,44
2021,NSW,104,Hunter,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,30
2021,NSW,105,Illawarra,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,2,Home care,Government,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Private ,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,4,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Private ,61–80,63
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,201
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,89
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,NSW,105,Illawarra,Inner Regional Australia,2,Residential care,Not-for-profit,81–100,100
2021,NSW,105,Illawarra,Inner Regional Australia,4,Residential care,Not-for-profit,101+,141
2021,NSW,105,Illawarra,Inner Regional Australia,2,Residential care,Government,101+,134
2021,NSW,105,Illawarra,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,101+,107
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,44
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,35
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Private ,81–100,98
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,63
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,33
2021,NSW,105,Illawarra,Inner Regional Australia,4,Short-term restorative care,Not-for-profit,1–20,10
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,149
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,102
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,101+,123
2021,NSW,105,Illawarra,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Inner Regional Australia,4,Residential care,Not-for-profit,81–100,89
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,21–40,21
2021,NSW,105,Illawarra,Inner Regional Australia,2,Residential care,Not-for-profit,1–20,20
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,160
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,96
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,79
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,167
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,40
2021,NSW,105,Illawarra,Inner Regional Australia,4,Residential care,Private ,101+,126
2021,NSW,105,Illawarra,Inner Regional Australia,2,Residential care,Government,101+,120
2021,NSW,105,Illawarra,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,50
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,153
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,151
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,90
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,68
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,108
2021,NSW,105,Illawarra,Major Cities of Australia,1,Transition care,Government,41–60,57
2021,NSW,105,Illawarra,Inner Regional Australia,3,Transition care,Government,21–40,31
2021,NSW,105,Illawarra,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,30
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,168
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Private ,81–100,81
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Private ,101+,106
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,105
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,101+,130
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,21–40,29
2021,NSW,105,Illawarra,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,NSW,105,Illawarra,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,64
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Private ,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,NSW,106,Inner West,Major Cities of Australia,1,Home care,Not-for-profit,-,-
